lat,classic,architecture,comfort,number_of_levels_basement_excl,interior design,town,price_detail,modern,barn,parquet,garage,yard,landscape,fireplace,patio,living_space_area_basement_excl,sold_in,villa,scenic,building_dimensions,long,minimalist,address,number_of_bathrooms,hotel,suburb,porch,total_number_of_rooms,environment,swimming pool,travel,number_of_bedrooms,gazebo,pool,url,flora,luxury,contemporary,mansion,lot_dimensions,year_sold,month_sold,pavement,old,municipal_assessment,asking_price,final_amount,property_style,backyard_faces,number_of_half_baths,year_of_construction,bathroom_details,bedroom_details,located_on_which_floor_if_condo,ownership,number_of_exterior_parking
45.5919632,0,1,0,1,1,St-Leonard,,0,0,0,0,1,0,1,0,116.13,70,0,0,12.19,-73.60751820000002,0,8995 rue Claudel,1,1,1,0,,0,0,0,3,0,1,http://duproprio.com//home-for-sale-st-leonard-quebec-en-600762,0,1,1,0,30.48,2015,6,0,0,,,,,,,1956,,,,,
45.54366774433131,0,1,0,3,1,Rosemont / La Petite Patrie,negotiable,1,0,1,1,0,0,0,0,182.55,73,0,0,1.44,-73.5678448893799,1,4682 avenue 2e,2,0,0,0,7,0,0,0,4,0,0,http://duproprio.com//house-for-sale-rosemont-petite-patrie-quebec-en-599854,0,1,1,1,0,2015,6,0,0,,,,new_construction,south,1,2015,,,,,
45.6471343,0,1,0,1,1,Pointe-Aux-Trembles / East Montreal,completely_renovated,0,0,0,0,1,0,0,1,111.48,169,0,0,12.8,-73.50843199999997,1,1851 avenue 17e,2,0,0,1,8,0,0,0,4,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-566921,1,1,1,0,510.97,2015,6,1,0,,354900,350000,detached,north_east,,1968,2_douches_en_cï¿½ramique_et_bain_autoportant,chambre_des_maï¿½tres_avec_walk_in,,,
45.63684629999999,0,1,0,1,1,Pointe-Aux-Trembles / East Montreal,new_price,1,0,0,0,0,0,0,0,130.99,2144,0,0,148.64,-73.49848880000002,0,855 avenue 4e,1,1,0,0,10,0,0,1,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-138388,0,1,1,0,410.63,2015,6,0,0,323500,339900,333000,detached,east,1,1971,,,,,
45.4703133,0,1,1,2,1,South-West Montreal,completely_renovated,0,0,0,0,0,0,0,0,176.52,8,0,0,11.58,-73.5944723,0,5225 rue Turcot,2,1,0,0,7,0,0,0,4,0,0,http://duproprio.com//home-for-sale-montreal-sud-ouest-quebec-en-608406,0,1,1,0,20.12,2015,6,0,1,,489000,489000,semi_detached,north_west,,1903,,,,,
45.4671423,0,1,1,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,,0,0,0,0,1,1,0,0,107.77,39,0,0,53.93,-73.63631479999998,1,4580 boulevard Cavendish,1,0,0,0,6,0,0,1,3,0,0,http://duproprio.com//house-for-sale-cote-des-neiges-quebec-en-585459,0,1,1,0,222.22,2015,6,0,0,394700,387000,368500,2_storey,west,1,1950,,,,,
45.6178776,0,1,0,1,1,Anjou,several_upgrades,0,0,0,0,1,0,0,1,207.82,28,1,0,674.88,-73.55286960000001,0,9230 avenue ï¿½mile-Legault,2,1,0,1,10,0,1,1,5,0,1,http://duproprio.com//home-for-sale-anjou-quebec-en-602951,0,1,1,0,36.48,2015,6,0,0,510000,549000,537300,detached,west,,1985,,,,,
45.5848275,0,1,0,2,1,North Montreal,price_taxes_not_included,1,0,0,0,1,0,0,0,142.7,117,0,0,,-73.6436693,1,10749 avenue du Parc-Georges - Beethoven semi-dï¿½tachï¿½,1,1,1,1,,0,0,0,3,0,0,http://duproprio.com//new-home-for-sale-north-montreal-quebec-en-586277,0,1,1,1,0,2015,6,0,0,,399500,399500,new_construction,,1,2015,,,,,
45.52404548801813,0,1,1,2,1,St-Laurent,available_now,0,0,0,0,1,0,0,0,111.48,572,0,0,56.35,-73.7244814878357,0,3472 rue Garneys,1,1,0,1,6,0,0,0,3,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-471338,0,1,1,0,433.58,2015,6,0,0,410700,379000,360000,semi_detached,west,1,1977,,,,,
45.553021102019805,0,1,0,2,1,Rosemont / La Petite Patrie,,0,0,0,0,0,0,1,1,118.92,1,0,0,9.75,-73.5708475112915,0,5315 rue Lafond,1,0,0,0,6,0,0,1,2,0,0,http://duproprio.com//house-for-sale-rosemont-petite-patrie-quebec-en-562005,0,1,1,0,35.05,2015,6,1,1,,499000,500000,townhouse,south_east,1,1986,,,,,
45.439612999999994,0,1,0,2,1,Ste-Anne-De-Bellevue,reduced_price,0,0,0,0,1,1,0,1,136.01,255,0,0,104.14,-73.92933075396729,1,349 rue Aumais,1,1,0,1,11,0,0,1,2,0,0,http://duproprio.com//home-for-sale-ste-anne-de-bellevue-quebec-en-549762,0,1,1,0,588.08,2015,6,0,0,,419000,392000,2_storey,south_west,1,1993,grande_douche_de_4_x_5_plancher_chauffant_rï¿½novï¿½e_en_2013,plancher_en_bois_franc_walk_in_ventilateur_au_plafond_a_c_grande_fenestration_rï¿½novï¿½es_en_2013,,,
45.5967522,0,1,1,3,1,Mercier / Hochelaga / Maisonneuve,new_price,0,0,0,0,0,1,0,1,126,427,0,0,10.69,-73.54067470000001,0,5195 rue Joseph A Rodier,1,1,0,0,6,1,0,0,4,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-507078,0,1,1,0,216.5,2015,6,0,0,446400,375000,360000,executive,north,1,1992,,bois_franc,,,
45.5304992,0,1,0,2,1,Le Plateau-Mont-Royal,,0,0,0,0,1,1,0,0,156,2,0,0,78,-73.5803315,0,4659 rue de Brï¿½beuf,2,0,0,0,8,1,0,0,3,0,0,http://duproprio.com//home-for-sale-plateau-mont-royal-quebec-en-579855,1,1,1,0,185.8,2015,6,0,1,,,,2_storey,north_east,,1900,,,,,
45.5158932,0,1,0,2,1,Mount-Royal,,0,0,0,0,1,0,1,1,213.12,11,0,0,106.56,-73.6503075,0,114 avenue Morrison,1,0,0,0,15,0,0,1,4,0,0,http://duproprio.com//house-for-sale-mount-royal-quebec-en-616412,0,1,1,0,501.3,2015,6,0,0,800292,899000,899000,2_storey,south_east,1,1944,,,,,
45.46159919999999,0,1,0,2,1,Kirkland,new_house,0,0,0,0,1,0,0,0,283.35,253,0,0,,-73.84597310000004,0,38 rue du Syrah,3,1,0,0,12,0,0,0,5,0,0,http://duproprio.com//home-for-sale-kirkland-quebec-en-145341,0,1,1,1,0,2015,6,1,0,,,,detached,,1,2010,,4_1,,,
45.453389507431176,0,0,0,1,1,Kirkland,make_an_offer,0,0,0,0,0,0,1,0,99.41,79,0,0,99.41,-73.8677968609486,0,17165 boulevard brunswick,2,1,0,0,9,0,0,0,4,0,0,http://duproprio.com//home-for-sale-kirkland-quebec-en-477663,0,1,1,0,561.23,2015,6,0,0,302500,349900,327000,detached,north_west,,1971,,,,,
45.6598207,0,1,0,2,1,Riviï¿½re des Prairies,negotiable,0,0,1,0,1,0,0,0,111.48,248,0,0,89.19,-73.5534935,0,12310 rue Primat Parï¿½,2,1,1,0,8,0,1,1,4,0,1,http://duproprio.com//home-for-sale-riviere-des-prairies-quebec-en-434339,0,1,1,1,641.03,2015,6,1,0,404000,464000,445000,detached,west,,1990,douche_norvï¿½gienne_dans_salle_de_bain_principale,2_chambres_au_sous_sol,,,
45.522361,0,1,0,3,1,Le Plateau-Mont-Royal,,0,0,0,0,0,1,0,1,154.22,47,0,0,66.33,-73.5752923,0,4080 avenue de Chateaubriand,2,1,0,1,7,0,0,1,3,0,0,http://duproprio.com//house-for-sale-plateau-mont-royal-quebec-en-600896,0,1,1,0,102.56,2015,6,0,1,,645000,630000,link,,,1875,,,,,
45.4630497,0,1,1,1,1,Cï¿½te-Saint-Luc / Hampstead / Montreal West,no_agents,0,0,0,1,1,1,0,0,111.48,369,0,0,111.48,-73.6774699,1,5842 avenue Smart,2,1,1,1,7,1,0,1,3,0,0,http://duproprio.com//home-for-sale-cote-st-luc-quebec-en-521859,1,1,1,0,418.55,2015,6,0,0,392000,365000,350000,open_area,west,,1953,bathtub_shower_toilet_and_sink,hardwood_floors,,,
45.490025,0,1,0,2,1,Dollard-Des-Ormeaux,by_appointment,0,0,0,0,0,0,1,0,185.81,22,0,0,9.14,-73.8073842,0,131 rue Lisbonne,3,0,0,0,11,0,0,0,4,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-607744,0,1,1,0,557.42,2015,6,0,0,,,,detached,north,1,1986,,,,,
45.5642965,0,1,0,1,1,Villeray / St-Michel / Parc-Extension,updated_price,0,0,0,0,1,1,1,1,80.27,48,0,0,80.27,-73.5991775,0,3633 rue L.-O.-David,1,1,1,0,10,0,0,0,2,0,0,http://duproprio.com//house-for-sale-villeray-st-michel-parc-extension-quebec-en-602609,0,1,1,0,187.29,2015,6,0,0,,350000,330000,link,south,,1955,,,,,
45.4539846,0,1,0,1,1,South-West Montreal,,0,0,0,0,0,0,0,0,95.23,66,0,0,167.23,-73.60137299999997,1,6344 rue Jogues,1,1,0,0,8,0,0,0,2,0,0,http://duproprio.com//home-for-sale-montreal-sud-ouest-quebec-en-583989,0,1,1,0,24.08,2015,6,0,0,,340000,330000,,east,,1915,,,,,
45.6159557,0,1,0,1,1,North Montreal,,0,0,0,0,0,1,1,0,144.37,46,0,0,12.86,-73.63362810000001,0,12607 avenue Lanthier,2,0,0,0,12,1,1,1,4,0,0,http://duproprio.com//home-for-sale-north-montreal-quebec-en-600616,0,1,1,1,29.87,2015,6,0,0,330000,375000,350000,,east,,1965,,,,,
45.6092928,0,0,0,2,1,Mercier / Hochelaga / Maisonneuve,new_price,0,0,0,0,0,0,1,0,117.36,119,0,0,5.49,-73.52112629999999,1,2910 rue Duchesneau,1,1,0,0,9,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-577220,0,1,1,0,133.13,2015,6,0,0,285300,293500,282500,2_storey,west,1,1994,bain_podium_et_cï¿½ramique,balcon_dans_chambre_des_maitres,,,
45.54422479999999,0,1,1,1,1,Ahuntsic / Cartierville,new_price,1,0,0,0,1,1,1,1,92.9,223,0,0,10.67,-73.68997460000003,0,11884 rue Poincarï¿½,2,1,0,0,8,0,0,1,4,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-557423,0,1,1,0,487.74,2015,5,0,0,366900,359000,345000,link,south_west,,1955,salle_de_bain_ï¿½_l_ï¿½tageï¿½_5x_7_fonctionnelle_salle_de_bain_au_sous_solï¿½_8x_11,3_1chambres_ï¿½_l_ï¿½tage_plancher_bois_franc_toutes_avec_grands_garde_robes,,,
45.546884641946676,0,1,0,2,1,Ahuntsic / Cartierville,with_parking,0,0,0,0,0,0,0,0,116.13,98,0,0,7.62,-73.64146739244461,0,8867 rue Berri,1,0,0,1,7,0,0,0,2,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-577181,0,1,1,0,24.38,2015,5,0,0,352000,424000,407000,,,1,1922,grande_salle_de_bain_ï¿½_faire_rï¿½ver_bain_de_6_pieds_et_douche_indï¿½pendante,deux_chambres_fermï¿½es_un_bureau_ï¿½_aire_ouverte_possibilitï¿½_d_une_troisiï¿½me_chambre_au_rdc,,,
45.6048144,0,1,1,1,1,Mercier / Hochelaga / Maisonneuve,best_price_in_the_area,0,0,0,0,1,0,1,0,88.5,12,0,0,7.62,-73.53147810000002,0,4400 rue Desormeaux,2,1,0,1,9,1,0,0,4,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-611267,0,1,1,0,7.62,2015,5,0,0,227800,239000,239000,link,west,,1952,,,,,
45.4993444,0,1,0,2,1,L'ile-Bizard / Sainte-Geneviï¿½ve,make_an_offer,0,0,0,0,1,0,0,1,203.92,240,0,0,106.28,-73.87445020000001,1,437 croissant Boyer,2,1,0,1,12,0,0,0,6,0,0,http://duproprio.com//home-for-sale-ile-bizard-quebec-en-550518,0,1,1,0,591.48,2015,5,0,0,368800,439000,415000,colonial,east,1,1986,un_cabinet_ï¿½_chaque_ï¿½tage_one_on_each_floor,4_chambres_ï¿½_l_ï¿½tage_et_2_chambres_au_sous_sol_4_bedrooms_2nd_floor_2_bedrooms_basement,,,
45.5979486,0,1,1,1,1,Mercier / Hochelaga / Maisonneuve,with_garage,0,0,0,0,1,0,0,0,86.59,181,0,0,111.95,-73.53180220000002,0,8160 rue de Teck,2,1,1,1,10,0,1,1,3,0,1,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-563963,0,1,1,0,420.48,2015,5,0,0,,474000,465250,detached,south,,1951,,,,,
45.5871189,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,with_garage,1,0,0,0,0,0,0,0,144.93,19,0,0,11.58,-73.53522529999998,1,2970 rue Anne-Hï¿½bert,1,1,0,0,7,0,0,1,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-604843,0,1,1,0,230.4,2015,5,0,0,476700,539000,517500,freehold_townhouse,west,1,2005,,,,,
45.5303733,0,1,0,2,1,Ahuntsic / Cartierville,with_garage,0,0,1,0,0,0,1,0,167.23,104,0,0,95.23,-73.72559940000002,0,12397 rue Cousineau,2,0,0,0,7,0,0,0,4,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-577037,0,1,1,1,392.52,2015,5,0,0,,,,detached,north_east,1,2002,grande_salle_de_bain_attenante_avec_douche_en_cï¿½ramique_avec_porte_de_verre_lavabo_double_et_baignoire_jacuzzi_deuxiï¿½me_salle_de_bain_complï¿½te_ï¿½_l_ï¿½tage_plomberie_prï¿½te_pour_salle_de_bain_au_s_sol,spacieuse_chambre_des_maï¿½tres_avec_grand_walk_in_et_salle_de_bain_attenante_une_chambre_avec_vue_sur_le_front_et_une_chambre_avec_vue_arriï¿½re_une_chambre_bureau_au_s_sol,,,
45.66065039999999,0,1,0,2,1,Pointe-Aux-Trembles / East Montreal,completely_renovated,0,0,1,0,1,0,0,0,,9,0,0,,-73.51064539999999,0,13310 rue Marie-Anne Asselin,1,0,1,0,7,0,0,0,2,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-604796,0,1,1,0,,2015,5,0,0,243500,260000,260000,2_storey,east,1,1992,,,,,
45.5347637,0,1,0,1,1,Ahuntsic / Cartierville,,0,0,1,0,0,1,0,0,185.81,67,0,0,120.77,-73.7125562,1,12236 boulevard Saint-Germain,2,0,0,0,9,0,0,0,4,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-586797,0,1,1,1,306.02,2015,5,0,0,393600,395000,380000,townhouse,west,,1968,,,,,
45.4525813,0,1,0,3,1,Pointe-Claire,by_appointment,0,0,0,0,1,1,1,0,139.35,52,0,0,131.92,-73.79054989999997,0,34 avenue Queen,1,0,1,1,8,0,0,0,3,0,0,http://duproprio.com//home-for-sale-pointe-claire-quebec-en-576485,1,1,1,0,688.88,2015,5,1,0,375972,449000,438000,,west,1,1963,,,,,
45.6459547,0,1,0,1,1,Riviï¿½re des Prairies,priced_to_move,0,0,1,0,0,0,0,0,99.87,96,0,0,9.14,-73.5896836,0,12650 avenue Alexis-Carrel,2,1,0,0,13,0,0,0,5,0,0,http://duproprio.com//home-for-sale-riviere-des-prairies-quebec-en-577155,0,1,1,0,27.43,2015,5,0,0,304700,325000,320000,,,1,1962,2_salles_de_bain_complï¿½tes,,,,
45.4719784,0,1,0,3,1,Verdun,,0,0,1,0,0,0,0,0,110.37,19,0,0,55.18,-73.56481810000002,1,3065 rue de Rushbrooke,1,1,0,0,6,0,0,0,3,0,0,http://duproprio.com//house-for-sale-verdun-quebec-en-601398,0,1,1,0,141.4,2015,5,0,1,417600,470000,470000,townhouse,north,2,2000,,,,,
45.6374854,0,1,0,1,1,Pointe-Aux-Trembles / East Montreal,with_garage,0,0,1,1,1,0,0,0,115.48,614,0,0,115.48,-73.5035297,1,1258 avenue 4e,1,1,1,1,8,0,0,0,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-452935,0,1,1,0,610.56,2015,5,0,0,287667,250000,230000,,,,1955,refaite_complï¿½tement_2013,plancher_de_bambou,,,
45.5918062,0,1,0,1,1,Mercier / Hochelaga / Maisonneuve,no_agents,0,0,0,0,1,0,0,0,134.9,23,0,0,8.03,-73.54726119999998,0,4505 rue des Groseillers,2,0,0,1,11,0,0,0,3,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-428376,0,1,1,0,693.3,2015,5,0,0,,,,multi_generation,,,1955,salle_de_bain_avec_bain_thï¿½rapeutique_au_rez_de_chaussï¿½e_et_l_autre_au_sous_sol_avec_une_douche,deux_au_rez_de_chaussï¿½e_et_une_au_sous_sol,,,
45.430177,0,1,0,1,1,LaSalle,reduced_price,0,0,0,0,1,0,0,0,100.1,52,0,0,100.1,-73.62797189999998,0,8535 rue David-Boyer,1,1,0,0,8,0,0,0,4,0,0,http://duproprio.com//house-for-sale-lasalle-quebec-en-593147,0,1,1,0,239,2015,5,0,0,,359000,340000,,west,1,1966,,,,,
45.41898496911214,0,1,0,2,1,Beaconsfield / Baie-D'Urfï¿½,urgent,1,0,0,1,1,1,1,0,257.62,253,0,0,36.27,-73.89062981586915,0,555 rue Cedar,2,1,1,0,10,0,1,1,3,0,1,http://duproprio.com//home-for-sale-beaconsfield-quebec-en-545908,0,1,1,0,1132.3,2015,5,1,0,,495000,468000,2_storey,,1,1950,plancher_chauffant_trï¿½s_grande_douche_vitrï¿½e,trï¿½s_grande_chambre_des_maï¿½tres,,,
45.549147240125876,0,1,0,2,1,Villeray / St-Michel / Parc-Extension,,0,0,0,0,0,0,0,0,,4,0,0,,-73.62901434418029,1,1061 rue de Valcartier,2,0,0,0,7,0,0,0,3,0,0,http://duproprio.com//home-for-sale-villeray-st-michel-parc-extension-quebec-en-609378,0,1,1,0,,2015,5,0,1,408533,480000,475000_50,divided_co_ownership,north,,2004,,,,,
45.6002951,0,1,1,3,1,Anjou,make_an_offer,1,0,0,0,0,0,1,0,179.12,61,0,0,11.89,-73.55492459999999,0,7600 boulevard Wilfrid Pelletier,1,1,0,0,8,0,0,0,4,0,0,http://duproprio.com//home-for-sale-anjou-quebec-en-121192,0,1,1,0,576.28,2015,5,0,0,486533,359000,330000,detached,south_east,1,1980,,,,,
45.5531514,0,1,0,3,1,Mercier / Hochelaga / Maisonneuve,negotiable,0,0,0,0,0,0,1,0,116.13,29,0,0,5.97,-73.54704709999999,1,2421 avenue Desjardins,2,0,0,0,6,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-576357,0,1,1,0,8.53,2015,5,0,0,342333,408000,390000,new_construction,north,,2013,,,1,,
45.5456311,0,1,0,2,1,Ahuntsic / Cartierville,make_an_offer,0,0,0,0,1,0,0,1,120.77,194,0,0,60.39,-73.67587800000001,0,10795 rue Verville,2,1,1,1,8,1,0,0,4,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-548233,1,1,1,1,261.24,2015,5,0,0,482900,645000,624600,,east,1,1953,salle_de_bain_complï¿½tement_rï¿½novï¿½e_ï¿½_l_ï¿½tage_et_une_salle_de_bain_neuve_au_sous_sol,chambre_des_maï¿½tres_rï¿½novï¿½e_ï¿½clairage_halogï¿½ne_1_garde_robe_10_l_x_2_p_x_8_5_h_avec_3_portes_miroir_coulissantes_1_garde_robe_5_l_x_2_p_x_8_5_h_lumineuse_2_autres_chambres_rï¿½novï¿½es_ï¿½_l_ï¿½tage_et_une_neuve_au_sous_sol,,,
45.442359,0,1,0,2,1,Dorval / Dorval Island,by_appointment,0,0,0,0,0,1,0,0,162.58,60,0,0,10.67,-73.74398739999998,0,247 rue Louise Lamy,2,1,0,0,7,1,0,1,3,0,0,http://duproprio.com//house-for-sale-dorval-quebec-en-586633,0,1,1,0,12.22,2015,5,0,0,,,,2_storey,east,1,1986,,,,,
45.600557359383444,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,with_garage,0,0,0,0,0,0,0,0,70.23,64,0,0,12.8,-73.54239463806152,0,5573 rue Hyppolyte-Lanctï¿½t,2,0,0,0,7,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-316594,0,1,1,0,29.26,2012,5,0,1,,,,townhouse,north_east,1,1997,,,,,
45.62512075047282,0,1,0,2,1,Riviï¿½re des Prairies,new_price,0,0,1,0,0,0,0,0,217.86,61,0,0,14.94,-73.59560966491699,1,11653 rue Sylvia Daoust,3,1,0,0,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-riviere-des-prairies-quebec-en-316098,0,1,1,1,26.52,2012,5,0,0,,598000,585000,detached,south_west,1,2009,deux_salles_de_bain_au_2e_ï¿½tage_et_un_salle_de_bain_au_sous_sol,chambre_maï¿½tre_15_2_x_16_4_chambre_2_12_0_x_17_10_chambre_3_11_9_x_11_10,,,
45.4565551,0,0,1,2,1,South-West Montreal,negotiable,0,0,0,0,0,0,0,0,178.37,106,0,0,12.19,-73.5930165,0,2105 Holy Cross,2,1,0,0,12,0,0,0,4,0,0,http://duproprio.com//house-for-sale-montreal-sud-ouest-quebec-en-304990,0,1,1,1,20.88,2012,5,0,0,,,,semi_detached,,1,1982,,,,,
45.47229767620666,0,1,0,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,new_price,1,0,0,0,1,1,1,0,94.02,37,0,0,7.62,-73.6363685131073,0,4880 boulevard Grand,1,0,1,1,8,1,0,0,3,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-315555,1,1,1,0,30.48,2012,5,0,0,392000,449000,435500,2_storey,south_west,,1950,,,,,
45.4851768,0,1,1,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,with_parking,0,0,0,0,0,0,1,0,160.07,1,0,0,6.71,-73.6170049,0,4669 avenue Victoria,2,1,0,0,9,0,0,1,5,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-315582,0,1,1,1,32,2012,5,0,1,568800,798900,790000,semi_detached,south_east,,1922,2_salles_de_bains_complï¿½tes,4_chambres_au_2e_ï¿½tage_1_bureau_au_sous_sol,,,
45.47427635868462,0,1,0,1,1,Dollard-Des-Ormeaux,several_upgrades,0,0,0,0,0,0,0,1,106.65,277,0,0,8.53,-73.84766221046448,1,6 Mansfield,1,1,0,0,9,0,0,0,4,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-238388,0,1,1,1,27.43,2012,5,0,0,,339000,330000,open_area,west,1,,,,,,
45.5583683,0,1,0,1,1,Ahuntsic / Cartierville,with_garage,1,0,0,1,1,0,0,1,138.33,31,0,0,10.06,-73.6425589,0,9270 avenue de Galinï¿½e,2,1,1,1,12,0,0,0,7,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-323476,0,1,1,0,18.41,2012,5,0,0,,,,detached,west,,1965,,,,,
45.6730543,0,1,1,1,1,Pointe-Aux-Trembles / East Montreal,negotiable,0,0,1,0,0,0,0,0,95.32,76,0,0,11.58,-73.497181,1,1074 avenue 56e,2,1,0,0,10,0,0,1,4,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-311809,0,1,1,0,25.91,2012,5,0,0,216200,269000,265000,semi_detached,south,,,2_salles_de_bain_complï¿½tes,,,,
45.4353502,0,1,0,2,1,Beaconsfield / Baie-D'Urfï¿½,no_agents,0,0,0,0,1,0,1,0,222.97,257,0,0,10.06,-73.8816944,0,474 croissant Jubilee,2,1,1,1,,0,0,0,4,0,0,http://duproprio.com//home-for-sale-beaconsfield-quebec-en-275555,0,1,1,0,31.7,2012,5,0,0,,,,2_storey,north_west,1,1974,,,,,
45.5617765,0,1,1,2,1,Ahuntsic / Cartierville,with_garage,0,0,0,0,0,0,0,0,128.76,514,0,0,6.4,-73.6479849,0,1536 rue Palmieri,2,1,0,0,9,0,0,1,4,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-222618,0,1,1,0,202.8,2012,5,0,1,325700,459000,435000,freehold_townhouse,south,1,1987,,,,,
45.600557359383444,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,with_garage,1,0,0,0,0,0,1,0,70.23,64,0,0,12.8,-73.54239463806152,0,5573 rue Hyppolyte-Lanctï¿½t,2,0,0,0,7,1,0,1,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-316594,0,1,1,0,29.26,2012,5,0,1,,,,townhouse,north_east,1,1997,,,,,
45.62512075047282,0,0,0,2,1,Riviï¿½re des Prairies,new_price,0,0,1,0,0,0,0,0,217.86,61,0,0,14.94,-73.59560966491699,1,11653 rue Sylvia Daoust,3,1,0,0,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-riviere-des-prairies-quebec-en-316098,0,1,1,1,26.52,2012,5,0,0,,598000,585000,detached,south_west,1,2009,deux_salles_de_bain_au_2e_ï¿½tage_et_un_salle_de_bain_au_sous_sol,chambre_maï¿½tre_15_2_x_16_4_chambre_2_12_0_x_17_10_chambre_3_11_9_x_11_10,,,
45.4565551,0,1,1,2,1,South-West Montreal,negotiable,0,0,0,0,0,0,0,0,178.37,106,0,0,12.19,-73.5930165,0,2105 Holy Cross,2,1,0,0,12,0,0,1,4,0,0,http://duproprio.com//house-for-sale-montreal-sud-ouest-quebec-en-304990,0,1,1,1,20.88,2012,5,0,0,,,,semi_detached,,1,1982,,,,,
45.47229767620666,0,1,0,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,new_price,0,0,1,0,1,1,0,0,94.02,37,0,0,7.62,-73.6363685131073,0,4880 boulevard Grand,1,0,1,1,8,1,0,0,3,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-315555,1,1,1,0,30.48,2012,5,0,0,392000,449000,435500,2_storey,south_west,,1950,,,,,
45.4851768,0,1,0,2,1,Cï¿½te-des-Neiges / Notre-Dame-de-Grï¿½ce,with_parking,0,0,0,0,0,0,1,0,160.07,1,0,0,6.71,-73.6170049,0,4669 avenue Victoria,2,0,0,0,9,0,0,0,5,0,0,http://duproprio.com//home-for-sale-cote-des-neiges-quebec-en-315582,0,1,1,0,32,2012,5,0,0,568800,798900,790000,semi_detached,south_east,,1922,2_salles_de_bains_complï¿½tes,4_chambres_au_2e_ï¿½tage_1_bureau_au_sous_sol,,,
45.47427635868462,0,1,0,1,1,Dollard-Des-Ormeaux,several_upgrades,0,0,1,0,1,0,1,0,106.65,277,0,0,8.53,-73.84766221046448,1,6 Mansfield,1,1,1,1,9,1,0,0,4,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-238388,1,1,1,1,27.43,2012,5,0,0,,339000,330000,open_area,west,1,,,,,,
45.5583683,0,1,0,1,1,Ahuntsic / Cartierville,with_garage,1,0,0,0,1,0,0,1,138.33,31,0,0,10.06,-73.6425589,0,9270 avenue de Galinï¿½e,2,1,1,1,12,0,0,0,7,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-323476,0,1,1,0,18.41,2012,5,0,0,,,,detached,west,,1965,,,,,
45.6730543,0,1,1,1,1,Pointe-Aux-Trembles / East Montreal,negotiable,0,0,1,0,0,0,0,0,95.32,76,0,0,11.58,-73.497181,1,1074 avenue 56e,2,0,0,0,10,0,0,1,4,0,0,http://duproprio.com//house-for-sale-pointe-aux-trembles-quebec-en-311809,0,1,1,0,25.91,2012,5,0,0,216200,269000,265000,semi_detached,south,,,2_salles_de_bain_complï¿½tes,,,,
